NoPaymentDue,Enlisted,Enrolled,Units,Disabled,Unemployed,Region,Marital_Status,Gender,Longest_Absence_From_School,Filed_For_Bankruptcy,LongTermPlanningScore,DecisionStyle,PowerOrientedScore,CommunityOrientedScore,Parent_Education_Level,Credit_Score_Raw,Credit_Score_AgeAdj,Loan_Amount,HS_Math,HS_Science,HS_English,Family_Income_normalized,School_occ,School_smc,School_ucb,School_uci,School_ucla,School_ucsd,Service_air_force,Service_army,Service_fire_department,Service_foreign_legion,Service_marines,Service_navy,Service_peace_corps
pos,1,1,6.0,0,0,1,0,1,9,0,0.7343267493998179,1,0.6797695172813668,0.27436185400165414,0,0.5919268315868976,0.6797695172813668,1,6.0,8.0,8.0,0.443482693935577,0,0,0,1,0,0,0,0,0,0,0,1,0
pos,0,1,9.0,1,0,1,0,0,7,0,0.7932110256742163,1,0.7485760495074237,0.6724711338565612,1,0.42887470299392594,0.7485760495074237,1,9.0,10.0,6.0,0.9727654268479591,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,11.0,0,1,2,0,1,8,1,0.7920226290057492,0,1.0,0.09631178732888657,0,0.9855799259557898,0.7471744070217553,1,7.0,7.0,6.0,0.2228635885671542,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,17.0,0,0,3,0,1,0,0,0.5453010903805349,1,0.7327965816578763,0.34134779234682355,3,0.6661787105980693,0.46859263417676295,1,10.0,10.0,9.0,0.057231818240418786,1,0,0,0,0,1,0,0,0,0,0,0,0
pos,0,1,15.0,0,0,3,0,1,3,0,0.953257390431645,1,0.7647543639740265,0.7647543639740265,1,0.6246857907837693,0.7647543639740265,1,9.0,9.0,10.0,0.4106754640261237,0,0,0,1,0,1,0,0,0,0,0,0,0
pos,0,1,7.0,0,0,4,1,0,2,0,0.6352380505191737,1,0.5911751122035094,0.1751128806063207,1,0.5374319201850085,0.5671143418119065,1,6.0,5.0,9.0,0.5586283619215389,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,14.0,0,1,2,0,1,4,0,0.5628611804425231,1,0.726690751619517,0.41158530301891005,2,0.6606279560177427,0.4875303103036379,1,3.0,7.0,6.0,0.5056443144995091,0,0,1,0,1,0,0,0,0,0,0,0,0
pos,0,1,5.0,1,0,5,1,0,3,0,0.5424446010520917,1,0.4655263184578222,0.07492565260690753,3,0.3659682226269979,0.4655263184578222,1,4.0,7.0,7.0,0.7454948558502819,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,10.0,0,0,3,1,0,5,0,0.6147035346687396,1,0.5442922342427101,0.3576093273477454,1,0.4048357846721047,0.5442922342427101,1,8.0,6.0,5.0,0.9711108527121108,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,0,4,0,1,4,0,0.5610663337811034,1,0.6977952150173042,0.32673855075199754,2,0.6343592863793674,0.4855877951886269,1,8.0,10.0,10.0,0.3037599849900498,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,5.0,0,1,1,1,0,5,0,0.7518345477010371,1,0.5912551024977802,0.4328194412199432,2,0.5375046386343456,0.4328194412199432,1,9.0,7.0,6.0,0.5115840841959067,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,12.0,0,0,3,1,1,0,0,0.825819131447531,1,0.7872382273257219,0.43451191547956114,0,0.6591274399424947,0.7872382273257219,1,10.0,9.0,8.0,0.1698021883335688,0,0,0,1,0,1,0,0,0,0,1,0,0
pos,0,1,9.0,0,0,2,0,1,4,0,0.9371462201888789,1,0.7924013023747506,0.6470712700202057,1,0.6054492826044224,0.7924013023747506,1,6.0,7.0,7.0,0.690646830969212,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,10.0,0,0,1,0,0,4,0,0.8478582826101047,1,0.8015750025433468,0.1924627485923338,2,0.6502397651873253,0.8015750025433468,1,10.0,8.0,8.0,0.6709872008633473,0,0,0,1,0,1,0,0,0,0,0,0,0
pos,0,1,7.0,0,0,2,1,1,5,0,0.580789127314617,1,0.5070176720956984,0.5070176720956984,0,0.34106279792295024,0.5070176720956984,1,10.0,10.0,8.0,0.9218762888223808,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,5.0,0,0,1,0,1,4,0,0.5895897106969311,1,0.5166392172847386,0.3975908799093304,1,0.37463347861694274,0.5166392172847386,1,6.0,6.0,7.0,0.7680010193548501,0,1,0,0,0,0,0,0,0,0,0,0,1
pos,0,1,12.0,0,0,3,0,1,3,0,0.7188072416272403,1,0.6618591156740353,0.1186757036130075,1,0.5130342748318071,0.6618591156740353,1,8.0,9.0,8.0,0.2808023464186837,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,1,1,4.0,0,0,5,1,0,9,0,0.7329331708569953,1,0.6671106081454673,0.052455180163633486,2,0.606464189223152,0.6589074116603505,1,9.0,10.0,7.0,0.6849073274515991,0,0,0,1,0,0,0,0,0,0,0,0,1
pos,1,1,2.0,0,1,5,0,0,9,0,0.7086766893205864,1,0.6502197915886941,0.3468423608555895,0,0.5802975991058702,0.6502197915886941,0,10.0,10.0,10.0,0.4969384933750069,1,0,0,0,0,0,0,0,0,0,1,0,0
pos,0,1,11.0,0,0,1,0,1,0,0,0.9926894118034397,1,0.6837443921532329,0.3552487437655145,3,0.3414766983367372,0.6837443921532329,1,10.0,8.0,8.0,0.7987083332133822,0,1,0,0,0,1,0,0,0,0,0,0,0
pos,0,0,0.0,0,0,3,1,1,5,1,0.9626127819148466,0,1.0,0.39973766235561925,1,0.9754034005103677,0.9534864597811146,0,9.0,7.0,9.0,0.519761578107502,0,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,15.0,0,0,2,1,1,5,0,0.8685275141075366,1,0.8384544543404893,0.8384544543404893,1,0.6849359426336378,0.8384544543404893,1,8.0,6.0,8.0,0.10246568970983555,0,1,0,0,0,1,0,0,0,0,0,0,0
pos,1,1,6.0,0,0,1,0,1,5,0,0.84127792878855,1,0.80570186513643,0.061537876658803725,2,0.6531831992388106,0.80570186513643,1,10.0,9.0,9.0,0.2526121280947539,0,0,0,1,0,0,0,0,0,0,1,0,0
pos,0,1,11.0,0,0,5,0,0,6,1,0.6015886863904688,0,1.0,0.5298153970892708,3,0.987649206736205,0.5298153970892708,1,9.0,9.0,10.0,0.29249751576063526,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,11.0,0,0,2,1,1,1,0,0.9560038080617232,1,0.7679668992778341,0.18949131483259407,1,0.4952270885882172,0.7679668992778341,1,10.0,10.0,10.0,0.9349509166370751,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,10.0,0,0,2,1,1,8,0,0.5335075031694041,1,0.4559588656864869,0.18018406152805255,1,0.15026674404789442,0.4559588656864869,1,10.0,10.0,9.0,0.4480362461756982,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,12.0,0,0,4,1,0,8,0,0.728105380036536,1,0.6725782209568257,0.5656893691857476,0,0.3292197081368158,0.6725782209568257,1,7.0,5.0,10.0,0.27624879417856246,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,0,1,6.0,0,0,5,1,0,5,0,0.4113311264967492,1,0.3294120400826818,0.3294120400826818,3,0.04046974675488857,0.3294120400826818,1,10.0,10.0,8.0,0.3469266088289597,1,0,0,0,0,1,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,4,1,0,9,0,0.5893338874596179,1,0.5163590200021478,0.4139663897421997,0,0.17937429866306043,0.5163590200021478,0,8.0,10.0,9.0,0.20120780532425148,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,4,0,1,4,0,0.6168039533996497,1,0.5466180088327115,0.5302435025105297,1,0.2405780435065935,0.5466180088327115,1,6.0,6.0,7.0,0.6751462287312624,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,5,0,0,5,0,0.17022491341254192,1,0.1093399579224547,0.1093399579224547,0,0.0014465455496519564,0.1093399579224547,1,8.0,9.0,7.0,0.5555953306438419,0,1,1,0,0,0,0,0,0,0,0,0,0
neg,1,1,8.0,0,0,2,0,0,6,0,0.44249098616910487,1,0.2404855916867792,0.22819649433083242,1,0.21862326516979924,0.22819649433083242,1,9.0,9.0,5.0,0.5641519534651493,0,0,0,0,1,0,0,0,1,0,0,0,0
neg,0,1,7.0,0,0,3,0,0,9,0,0.8841395937215566,1,0.586118872704844,0.1927355085772433,0,0.2636228697725528,0.586118872704844,1,6.0,7.0,8.0,0.9670480777763744,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,5,0,0,6,0,0.9107213595780195,1,0.32804127904477537,0.32804127904477537,3,0.25908328164209704,0.32804127904477537,1,5.0,9.0,8.0,0.1735270140926058,0,1,1,0,0,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,5,0,0,7,0,0.9733353273368266,1,0.6129675371567853,0.4224681538535151,1,0.2803839656852233,0.6129675371567853,1,8.0,9.0,6.0,0.35797604491069185,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,1.0,0,0,3,1,1,7,0,0.6699044547676749,1,0.29358446188100057,0.04164773138381861,0,0.26689496534636414,0.22746781018898135,0,10.0,9.0,5.0,0.37354761647574825,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,3,1,1,7,0,0.6015048597610075,1,0.48419389402765634,0.48419389402765634,1,0.24360884247103054,0.48419389402765634,0,9.0,9.0,10.0,0.1713113191570746,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,5,0,1,9,0,0.6081013743367107,1,0.5369946775310709,0.4612929412833182,1,0.2627529427454647,0.5369946775310709,0,6.0,9.0,9.0,0.906085926457002,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,1,1,0,9,0,0.9586780932240799,1,0.34737985202053834,0.34737985202053834,0,0.21376497579099119,0.34737985202053834,1,6.0,9.0,9.0,0.42606241520761273,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,11.0,0,0,4,0,0,7,0,0.6802845902022939,1,0.6178218901511668,0.6178218901511668,3,0.3886756805110053,0.6178218901511668,1,9.0,10.0,8.0,0.8648726488594152,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,11.0,0,0,1,1,0,6,0,0.6551887435525714,1,0.49492313053679843,0.49492313053679843,0,0.25173950736616457,0.49492313053679843,1,7.0,6.0,6.0,0.4052398644348168,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,1,1,1,3,0,0.7727390350855785,1,0.5363035166931825,0.37848849385773065,3,0.3429942955898696,0.5363035166931825,1,7.0,8.0,6.0,0.09583737985750301,0,1,1,0,0,0,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,5,1,0,2,0,0.6341139302694501,1,0.39756541477319673,0.39756541477319673,3,0.2764612539406699,0.39756541477319673,0,9.0,7.0,9.0,0.26811485816085295,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,1,0,0,4,0,0.6452852705451733,1,0.3558374029801935,0.3558374029801935,0,0.19533136318423205,0.3558374029801935,1,10.0,10.0,9.0,0.04243615295179198,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,2,0,0,4,0,0.33678836086812897,1,0.2565643691495158,0.2565643691495158,0,0.0247018827658394,0.2565643691495158,1,9.0,10.0,10.0,0.5722439587516759,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,5,1,1,6,0,0.6906856011168699,1,0.6296518777151827,0.5502125390949004,0,0.4201927462193452,0.6296518777151827,0,6.0,7.0,10.0,0.9953321708716096,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,4,1,1,2,0,0.6764525314268044,1,0.6134747014290651,0.6134747014290651,1,0.24126641811371874,0.6134747014290651,0,10.0,7.0,8.0,0.8818539691567553,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,3.0,0,0,4,0,1,7,0,0.9764234034037145,1,0.5431837656797808,0.5431837656797808,3,0.2874279996444329,0.5431837656797808,1,9.0,7.0,6.0,0.811062378283536,0,0,1,0,0,0,0,0,1,0,0,0,0
neg,0,1,13.0,0,0,3,1,0,7,0,0.5301288452133887,1,0.45235229127362664,0.45235229127362664,1,0.18146994855360388,0.45235229127362664,1,8.0,6.0,7.0,0.6051678437102712,1,0,0,0,0,1,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,1,1,1,9,0,0.5889878506013313,1,0.5159800622063072,0.2619618416756566,1,0.290930073050913,0.5159800622063072,0,9.0,8.0,9.0,0.5853045679338551,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,1.0,0,0,5,0,1,9,0,0.8963439241369997,1,0.33940869131156615,0.030513024070387473,0,0.16767992777836294,0.33940869131156615,0,8.0,6.0,4.0,0.3756248774151943,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,5.0,0,0,5,1,0,3,0,0.713381874755129,1,0.6556205963765854,0.3780430481656367,1,0.3452926926713189,0.6556205963765854,1,10.0,9.0,9.0,0.6998672110068294,0,1,0,0,0,1,0,0,1,0,0,0,0
neg,0,1,11.0,0,0,3,1,1,8,0,0.9423889458712438,1,0.36194495400726184,0.36194495400726184,0,0.20493910884138133,0.36194495400726184,1,10.0,10.0,10.0,0.7558125693812787,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,4,0,1,9,0,0.5315932978164531,1,0.45391482905565655,0.444385388424962,1,0.13811232315592858,0.45391482905565655,1,7.0,7.0,7.0,0.28409822705603577,0,0,0,0,0,1,0,0,0,0,0,0,0
neg,1,1,11.0,0,0,1,0,0,8,0,0.5887763393475325,1,0.43269542507941156,0.01692032867413218,3,0.33432217000772646,0.43269542507941156,1,6.0,8.0,10.0,0.22983172509161237,1,0,1,0,0,0,0,0,1,0,0,0,0
neg,0,1,4.0,0,0,5,1,0,2,0,0.30404428471568995,1,0.2257725068644961,0.08937223175053077,3,0.044715455744562815,0.2257725068644961,1,7.0,7.0,10.0,0.26220875821576345,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,1,0,1,5,0,0.9480857592898246,1,0.35070795103193003,0.35070795103193003,3,0.05618232241977239,0.35070795103193003,0,9.0,9.0,7.0,0.427531743128085,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,1,1,0,4,0,0.3998815251012903,1,0.3179905213437604,0.20952063170989277,0,0.26748880493587424,0.3179905213437604,1,7.0,8.0,7.0,0.5746923379536828,1,0,1,0,0,0,0,0,0,0,0,0,0
neg,0,1,6.0,0,0,5,0,1,8,0,0.6403742082157644,1,0.5728518103177551,0.5728518103177551,1,0.33029559472943215,0.5728518103177551,1,9.0,8.0,6.0,0.005960296979723223,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,5,0,0,8,0,0.6873941200116257,1,0.6259033356518872,0.6259033356518872,3,0.3705054994688908,0.6259033356518872,1,9.0,9.0,9.0,0.9337136471512699,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,1,1,0,9,0,0.4374001392909845,1,0.3557121063376214,0.2917643935134038,0,0.09035973871086744,0.3557121063376214,1,10.0,8.0,8.0,0.35871527744313153,0,0,1,0,0,0,0,0,0,0,0,0,0
neg,0,1,10.0,0,0,2,0,1,7,0,0.44479012730243994,1,0.266872385323852,0.266872385323852,3,0.05753748258425728,0.266872385323852,1,8.0,7.0,7.0,0.5579687351951663,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,1,1,1,9,0,0.36302616216356154,1,0.28178794216828823,0.28178794216828823,3,0.08961108953717489,0.28178794216828823,1,10.0,9.0,8.0,0.20086622632306167,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,3,1,1,0,0,0.6141894309470719,1,0.5437232741914552,0.5437232741914552,1,0.25821488484971267,0.5437232741914552,0,10.0,10.0,8.0,0.8264035185766281,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,5,0,1,6,0,0.5640821018510681,1,0.48885256683821643,0.48885256683821643,3,0.171741261160696,0.48885256683821643,1,10.0,10.0,8.0,0.977142619684388,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,3,1,0,0,0,0.5679285233790262,1,0.49302291064334797,0.07853506496303453,1,0.22444134994484555,0.49302291064334797,1,10.0,9.0,7.0,0.3305368247572053,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,3,0,1,9,0,0.3862084758942753,1,0.3044579024133646,0.025275189134845277,0,0.20481045346737115,0.3044579024133646,1,9.0,6.0,6.0,0.2816977865705756,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,6.0,0,0,2,1,0,7,0,0.5464777843123761,1,0.48622675829001316,0.46985693285476393,1,0.4420243257181937,0.46985693285476393,1,7.0,9.0,8.0,0.9291538365930616,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,1,0,0.0,0,0,5,0,0,1,0,0.7242604770659553,1,0.6681415541839741,0.18384841467468505,1,0.42760105888819444,0.6681415541839741,0,7.0,6.0,9.0,0.9723701514775824,0,0,0,0,0,0,0,0,0,1,0,0,0
neg,0,1,11.0,0,0,3,0,0,8,0,0.5932989432271825,1,0.4103243591210238,0.4103243591210238,3,0.3002475948075698,0.4103243591210238,1,5.0,9.0,6.0,0.6921555862936324,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,9.0,0,0,2,1,1,7,0,0.5539236809760396,1,0.47787291400656773,0.47787291400656773,0,0.2227341400803653,0.47787291400656773,1,7.0,6.0,10.0,0.49800178161799286,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,10.0,0,0,3,1,0,6,0,0.8346967477991711,1,0.49294892438319654,0.49294892438319654,3,0.27713678084164717,0.49294892438319654,1,10.0,9.0,9.0,0.3259302019797063,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,9.0,0,0,4,1,1,6,0,0.8904105504234394,1,0.32615136511363724,0.32615136511363724,1,0.06954272145117102,0.32615136511363724,1,7.0,7.0,8.0,0.5156022999068635,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,11.0,0,0,5,0,1,8,0,0.6464003648186292,1,0.5795981506720224,0.5795981506720224,3,0.42527865150887,0.5795981506720224,1,6.0,5.0,9.0,0.9883651608444073,0,0,0,0,1,0,0,0,1,0,0,0,0
neg,0,1,1.0,0,0,2,1,0,0,0,0.6858062921019297,1,0.5933901722154352,0.36663920512773984,1,0.2177418287733417,0.5933901722154352,0,7.0,6.0,7.0,0.9145173829165689,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,1,1,6.0,0,0,2,0,0,1,0,0.8980983498995556,1,0.3903586602137591,0.3903586602137591,3,0.08734501390817972,0.3903586602137591,1,10.0,10.0,10.0,0.6279356049108771,0,0,0,1,0,1,0,0,1,1,0,0,0
neg,1,1,2.0,0,0,1,1,1,0,0,0.7882980126323673,1,0.1690809524130227,0.1690809524130227,1,0.01683982252911842,0.1690809524130227,0,7.0,7.0,6.0,0.14404933457181274,0,0,0,1,0,0,0,0,0,1,0,0,0
neg,0,1,9.0,0,0,4,1,1,8,0,0.5982750691629373,1,0.5261700596691726,0.013963539432552352,3,0.16540246546910564,0.5261700596691726,1,8.0,8.0,10.0,0.324505683616737,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,11.0,0,0,4,1,1,9,0,0.6402531966278637,1,0.572716498673475,0.2048741818180133,3,0.19950934405069343,0.572716498673475,1,9.0,9.0,7.0,0.9621528213687016,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,5,1,1,0,0,0.8966123730451727,1,0.5085792766579891,0.5085792766579891,3,0.22611276490861199,0.5085792766579891,1,6.0,7.0,7.0,0.5077468590440268,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,6.0,0,0,5,0,0,9,0,0.6622850953308906,1,0.5974564124631225,0.3013408050128419,3,0.21605670098451812,0.5974564124631225,1,9.0,9.0,9.0,0.09609785105628516,0,1,0,0,0,0,0,0,1,0,0,0,0
neg,0,1,1.0,0,0,4,1,0,1,0,0.9926535728855015,1,0.15894801145364393,0.15894801145364393,3,0.005790791515846605,0.15894801145364393,0,6.0,10.0,10.0,0.7613122541497968,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,4,1,1,9,0,0.6330244177279383,1,0.305359653016937,0.2407083192092614,1,0.19733517416411817,0.305359653016937,0,9.0,9.0,10.0,0.20698172959134303,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,5,0,1,9,0,0.5885769754159248,1,0.5155301698322327,0.5155301698322327,0,0.28352461813974517,0.5155301698322327,1,8.0,9.0,10.0,0.19774019643859148,0,0,1,0,1,0,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,5,1,1,3,0,0.8173948492085401,1,0.45982646247077114,0.45982646247077114,1,0.32459069210058256,0.45982646247077114,0,9.0,7.0,8.0,0.6577553640983071,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,6.0,0,0,2,0,0,8,0,0.4170074391411656,1,0.33510410906985727,0.33510410906985727,0,0.21240422893934008,0.33510410906985727,1,10.0,10.0,10.0,0.8911741067846801,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,1,1,1,6,0,0.5005191111661743,1,0.4209939268199725,0.4209939268199725,3,0.3470817986287329,0.4209939268199725,1,9.0,6.0,6.0,0.156864868017704,0,0,1,1,0,0,0,0,0,0,0,0,0
neg,0,1,9.0,0,0,4,1,0,6,0,0.9077644355475059,1,0.6631350398722846,0.6214675462269952,1,0.3081537754736018,0.6631350398722846,1,9.0,9.0,10.0,0.45667435229849856,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,5,1,0,8,0,0.595704537799077,1,0.5233456701861497,0.5233456701861497,3,0.4252649837262652,0.5233456701861497,1,10.0,8.0,7.0,0.9679632942134211,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,1,1,10.0,0,0,2,1,1,6,0,0.6024771784704398,1,0.5307936893743526,0.31851111649120867,1,0.4475881656239835,0.5307936893743526,1,7.0,9.0,9.0,0.9573200229755372,0,0,0,0,1,1,0,0,1,0,0,0,0
neg,0,1,3.0,0,0,3,1,0,9,0,0.5336625684940373,1,0.27235670825197034,0.27235670825197034,0,0.08085550410123687,0.27235670825197034,1,9.0,7.0,9.0,0.8107666101707431,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,10.0,0,0,5,0,0,6,0,0.8552872333029882,1,0.428281405847869,0.428281405847869,3,0.2893797828081005,0.428281405847869,1,9.0,7.0,8.0,0.8487144225568808,0,1,0,0,0,0,0,0,1,1,0,0,0
neg,0,1,3.0,0,0,5,1,0,3,0,0.5577320860020336,1,0.4487163270190207,0.3928125150177948,2,0.13172276050245268,0.4487163270190207,1,9.0,7.0,8.0,0.3938642448143889,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,2,1,1,7,0,0.5128597089769755,1,0.09174184054860801,0.09174184054860801,1,0.0010158631641502547,0.09174184054860801,1,9.0,8.0,8.0,0.5972211565697256,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,6.0,0,0,3,1,1,7,0,0.7721289387363868,1,0.5117803738412353,0.5117803738412353,3,0.3295448380213202,0.5117803738412353,1,7.0,5.0,7.0,0.8962647478830299,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,5,0,0,8,0,0.6227496721121497,1,0.480855959915525,0.480855959915525,1,0.2633361630150375,0.480855959915525,1,10.0,6.0,7.0,0.38991487060238933,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,4,0,0,7,0,0.5601560848799636,1,0.18866770979493985,0.18866770979493985,0,0.007203515938272176,0.18866770979493985,1,8.0,7.0,9.0,0.6454577690572982,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,5,0,0,9,0,0.50728065624482,1,0.1332608452164638,0.1332608452164638,2,0.008163471224088448,0.1332608452164638,1,6.0,10.0,10.0,0.5485256842000124,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,6.0,0,0,5,1,0,8,0,0.6779636743222881,1,0.615188248607781,0.20931180251136539,1,0.26420285194835746,0.615188248607781,1,8.0,6.0,6.0,0.08018645281910314,0,0,1,1,0,0,0,0,0,0,0,0,0
neg,0,1,10.0,0,0,5,1,0,7,0,0.581283414541793,1,0.5075571084475206,0.04965832469952147,2,0.15838936327331798,0.5075571084475206,1,8.0,10.0,10.0,0.7649266831777786,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,1.0,0,0,4,1,0,8,0,0.3447705968146429,1,0.2641878106304163,0.2641878106304163,2,0.1883203889121432,0.2641878106304163,0,5.0,10.0,10.0,0.6782641228022195,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,3,1,1,2,0,0.7059765201665507,1,0.6471244688818034,0.6471244688818034,1,0.27865306996291106,0.6471244688818034,0,4.0,7.0,7.0,0.9753814038083366,0,0,1,0,1,0,0,0,0,0,0,0,0
neg,1,0,0.0,0,0,2,1,0,4,0,0.7447134306638816,1,0.6918094384251803,0.10949468768831139,3,0.3351937142193492,0.6918094384251803,0,6.0,8.0,8.0,0.9524404123630819,0,0,0,0,0,0,0,0,1,0,0,0,0
neg,0,1,7.0,0,0,5,0,1,7,0,0.5838465803026338,1,0.2837898335626602,0.24267095046070608,2,0.15287240813509018,0.2837898335626602,1,4.0,4.0,7.0,0.09073021679940346,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,4,1,1,9,0,0.366289091127328,1,0.3004560592966891,0.0018219200883322628,1,0.2731418720878992,0.22091287581040905,1,7.0,10.0,9.0,0.584866485667763,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,5,0,1,4,0,0.725444544674118,1,0.6695072340804157,0.5450601893671774,1,0.3307461388420051,0.6695072340804157,1,5.0,9.0,8.0,0.035865544792221926,1,0,0,0,0,1,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,5,0,0,6,0,0.12834460267822523,1,0.07681959484382082,0.07681959484382082,0,0.0017108684628510673,0.07681959484382082,1,10.0,7.0,5.0,0.25442854233633266,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,5,0,0,1,0,0.5443604121124878,1,0.46758241288695046,0.021480011488165474,2,0.18379070472060444,0.46758241288695046,1,7.0,9.0,9.0,0.22793307655036993,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,2,0,1,0,0,0.51218313301094,1,0.4332929177453023,0.3747952435451225,1,0.16096516163042907,0.4332929177453023,0,6.0,9.0,10.0,0.991628873726792,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,11.0,0,0,2,1,1,6,0,0.6917804685152095,1,0.6308997715810316,0.5073650226068054,0,0.3215772101377752,0.6308997715810316,1,7.0,10.0,10.0,0.7290871729887987,0,1,0,0,0,1,0,0,0,0,0,0,0
neg,1,0,0.0,0,0,3,1,0,3,0,0.5178715368349103,1,0.4393165380523533,0.17135391811734735,1,0.11328988782033778,0.4393165380523533,0,7.0,6.0,6.0,0.44792547394555776,0,0,0,0,0,0,0,0,0,1,0,0,0
neg,0,1,12.0,0,0,5,0,0,8,0,0.6084739089198291,1,0.5374059255845774,0.0719431678253386,3,0.2839002345064273,0.5374059255845774,1,8.0,8.0,9.0,0.14618342103948906,1,0,0,0,0,1,0,0,0,0,0,0,0
